timestamp,station_id,wind_speed_kmh,temperature_c,radiation_kjm2,wind_direction_bin,precipitation_accum_mm,rel_humidity_pctg,pressure_hpa,id,bat_volt
2022-07-24T01:00:00.0,NVX_R712_00137A1000015794,,18.93,,,,96.9,,10309582,
2022-07-24T02:00:00.0,NVX_R712_00137A1000015794,,18.51,,,,98.49,,10309602,
2022-07-24T03:00:00.0,NVX_R712_00137A1000015794,,18.73,,,,100.0,,10309622,
2022-07-24T04:00:00.0,NVX_R712_00137A1000015794,,18.6,,,,100.0,,10309641,
2022-07-24T05:00:00.0,NVX_R712_00137A1000015794,,18.67,,,,100.0,,10309662,
2022-07-24T06:00:00.0,NVX_R712_00137A1000015794,,18.63,,,,100.0,,10309683,
2022-07-24T07:00:00.0,NVX_R712_00137A1000015794,,19.0,,,,99.53,,10309703,
2022-07-24T08:00:00.0,NVX_R712_00137A1000015794,,19.8,,,,95.02,,10309723,
2022-07-24T09:00:00.0,NVX_R712_00137A1000015794,,20.84,,,,96.7,,10309744,
2022-07-24T10:00:00.0,NVX_R712_00137A1000015794,,22.18,,,,93.08,,10309765,
2022-07-24T11:00:00.0,NVX_R712_00137A1000015794,,23.75,,,,88.07,,10309786,
2022-07-24T12:00:00.0,NVX_R712_00137A1000015794,,21.16,,,,93.79,,10309808,
2022-07-24T13:00:00.0,NVX_R712_00137A1000015794,,21.07,,,,95.87,,10309830,
2022-07-24T14:00:00.0,NVX_R712_00137A1000015794,,21.88,,,,95.6,,10309852,
2022-07-24T16:00:00.0,NVX_R712_00137A1000015794,,20.79,,,,97.3,,10309894,
2022-07-24T17:00:00.0,NVX_R712_00137A1000015794,,20.16,,,,98.01,,10309915,
2022-07-24T18:00:00.0,NVX_R712_00137A1000015794,,20.38,,,,98.98,,10309935,
2022-07-24T20:00:00.0,NVX_R712_00137A1000015794,,20.01,,,,100.0,,10309974,
2022-07-24T21:00:00.0,NVX_R712_00137A1000015794,,19.78,,,,100.0,,10309995,
2022-07-24T23:00:00.0,NVX_R712_00137A1000015794,,19.9,,,,100.0,,10310036,
2022-07-25T01:00:00.0,NVX_R712_00137A1000015794,,19.75,,,,100.0,,10310075,
2022-07-25T02:00:00.0,NVX_R712_00137A1000015794,,19.62,,,,100.0,,10310096,
2022-07-25T03:00:00.0,NVX_R712_00137A1000015794,,19.54,,,,100.0,,10310115,
2022-07-25T04:00:00.0,NVX_R712_00137A1000015794,,19.61,,,,100.0,,10310135,
2022-07-25T05:00:00.0,NVX_R712_00137A1000015794,,19.76,,,,100.0,,10310155,
2022-07-25T06:00:00.0,NVX_R712_00137A1000015794,,19.41,,,,100.0,,10310175,
2022-07-25T07:00:00.0,NVX_R712_00137A1000015794,,19.62,,,,100.0,,10310196,
2022-07-25T08:00:00.0,NVX_R712_00137A1000015794,,19.8,,,,100.0,,10310216,
2022-07-25T09:00:00.0,NVX_R712_00137A1000015794,,20.27,,,,100.0,,10310235,
2022-07-25T10:00:00.0,NVX_R712_00137A1000015794,,20.74,,,,100.0,,10310253,
2022-07-25T11:00:00.0,NVX_R712_00137A1000015794,,22.19,,,,97.34,,10310272,
2022-07-25T12:00:00.0,NVX_R712_00137A1000015794,,22.08,,,,96.04,,10310292,
2022-07-25T13:00:00.0,NVX_R712_00137A1000015794,,23.02,,,,95.47,,10310311,
2022-07-25T14:00:00.0,NVX_R712_00137A1000015794,,22.78,,,,93.55,,10310332,
2022-07-25T15:00:00.0,NVX_R712_00137A1000015794,,23.56,,,,91.73,,10310353,
2022-07-25T16:00:00.0,NVX_R712_00137A1000015794,,22.94,,,,93.05,,10310374,
2022-07-25T17:00:00.0,NVX_R712_00137A1000015794,,22.8,,,,93.65,,10310394,
2022-07-25T18:00:00.0,NVX_R712_00137A1000015794,,21.87,,,,96.87,,10310414,
2022-07-25T19:00:00.0,NVX_R712_00137A1000015794,,21.22,,,,97.42,,10310434,
2022-07-25T20:00:00.0,NVX_R712_00137A1000015794,,20.77,,,,98.51,,10310455,
2022-07-25T22:00:00.0,NVX_R712_00137A1000015794,,20.98,,,,95.17,,10310494,
2022-07-25T23:00:00.0,NVX_R712_00137A1000015794,,20.96,,,,95.95,,10310517,
2022-07-26T00:00:00.0,NVX_R712_00137A1000015794,,21.14,,,,94.48,,10310543,
2022-07-26T02:00:00.0,NVX_R712_00137A1000015794,,20.1,,,,99.04,,10310596,
2022-07-26T03:00:00.0,NVX_R712_00137A1000015794,,19.96,,,,99.81,,10310625,
2022-07-26T04:00:00.0,NVX_R712_00137A1000015794,,20.07,,,,98.26,,10310653,
2022-07-26T05:00:00.0,NVX_R712_00137A1000015794,,20.13,,,,99.05,,10310681,
2022-07-26T06:00:00.0,NVX_R712_00137A1000015794,,19.75,,,,98.49,,10310709,
2022-07-26T07:00:00.0,NVX_R712_00137A1000015794,,20.09,,,,96.78,,10310734,
2022-07-26T08:00:00.0,NVX_R712_00137A1000015794,,20.71,,,,96.48,,10310761,
2022-07-26T09:00:00.0,NVX_R712_00137A1000015794,,20.16,,,,98.01,,10310788,
2022-07-26T10:00:00.0,NVX_R712_00137A1000015794,,22.19,,,,93.79,,10310816,
2022-07-26T11:00:00.0,NVX_R712_00137A1000015794,,22.62,,,,94.6,,10310844,
